Programme_ID,Programme_name,School_Name,Specialization,Programme_requirement,Programme_Duration,Program_Format,Tuition,Study_Format,University_Type,Country,location,Number_of_Campuses,Established_in_the_year,Ranking_details,University_Website,Program_Category ,Program_Specialization,Total_Number_of_Programs,Document_Requirements,Eligibility_Criteria,Number_of_Nationalities_studying,Fee_Range,Applications_Fees,Intake_details,Online_Programs_Available,USPs_of_the_university,Pathway_Available,Student_ID,Undergraduate_GPA,GRE_Score,TOEFL_Score,Major,Research_Experience,Career_Aspiration
100217,International Entrepreneurship & Innovation,"IU University Of Applied Sciences, Germany",Business,Not Available,12 - 48 months,Full Time,"€1,932",Online & On-campus,Private,Germany,"Berlin,Germany","2- Berlin,Germany",1998,"First German university to achieve a 5-star QS rating, recognised by WES Canada, accredited by the German Accreditation Council, member of the European Quality Assurance Register for Higher Education (EQAR),it's the only European member of the Association",https://www.iu.org/,"16-Bachelor, 26-Master and 12-MBA degrees","Bachelor & Master:-Psychology,Data & IT, Business & Management, Marketing & 
communication, Health and Social Care) , and MBA degrees(AI, 
finance,Engg,SCM,innovation,IT,HCM,HRM)",54,"Duly filled visa application form Academic records and transcripts Passport/ID Photographs Letter of Acceptance from college Any previous Germany permits and visas if applicable ,Proof of financial support ,Recent passport size photos ,English language proficiency test scores ,CV ,Private Medical Insurance Cover","TOEFL or IELTS mandatory for both.For Bachelors Higher Secondary School Leaving Certificate such as A-Levels or IB Diploma and your transcript of records. A subject-related higher education entrance qualification. For Masters 
undergraduate degree with",153,"Bachelors:- Online(fulltime- Euro 9580, part time Euro 11000) Onsite-12,517.00 €, Masters 60ECTS- (6,564.35 to €-7,929.35 €)- Masters 120 ECTS Onsite-(11,921.00 €) Online -(10,784.15 €) , MBA Onsite(12,167.00 € ) Online (10,072.30 €)",,"January, April, July October",Yes,,"full flexibility, so it can be combined with your work and family life, State-approved and certified, Germany's largest private university,Outstanding satisfaction,Top lecturers with practical experience,Job support & Internship opportunity (Career Services)",334,3.6,315.00,105,Public Relations,Yes,PR Manager
57875578,Master of Science in Business and Organizational Strategy,IBAT College,Business,"IELTS (Academic): 6.0, no component less than 5.5
DuoLingo: Min score 105, min 100 in each section (under review)
Pearson PTE Academic: Min score of 50 (preferably closer to 55)
TOEFL IBT: Min score of 80
Cambridge English Qualifications: A minimum score of 180-190 (FCE Grade B)",1 Year (Full-Time),Full time,Not available,Online & On-campus,Private,Ireland,"16-19 Wellington Quay, Temple Bar, Dublin 2, Ireland",2,2004,Ranks 33 rd college in Ireland,https://www.ibat.ie/,"Bachelors, Masters, Diploma, bookkeeping programs and corporate trainings","Ug program, Pg Program, Professional Diploma, Accounting and finance and financial Trading courses",4+,"English Language requirements for International student ,Overseas equivalent qualifications","English Language requirements for International student , Like IELTS, PTE, Duolingo, TOFEL",45,9000 EURO Yearly for Masters,NA,"(Spring, Summer & Autumn)",NA,IBAT College Dublin offer an MBA programme accredited by University of Wales Trinity Saint David .And is owned by GUS,No,533,3.7,320.00,115,Human Resources,Yes,HR Manager
67895867,MSc Analytical Chemistry,"Norquest College, Canada",Business,IELTS 6.5 and Above Minimum 6.0 in the writing band,2 years,Full Time,Not available,On-campus,Public,Canada,"Edmonton, Alberta, Canada",Two ( Edmonton and Wetaskiwin),1965,Norquest College is ranked 1411 globally and 146 in Canada,https://www.norquest.ca,"Bachelors, Diplomas, Certificates and MBA","Academic Upgrading, Arts and Science, Business, Community Studies, Diversity and Inclusion, Employment programs, English Language learning, Environment and technology, Health, Hospitality, open studies and workplace skills",60 Programs,"Transcript, Degree/High/Diploma Certificate, Transcripts, SOP, Resume, IELTS, International Passport","Completion of High School, Diploma, and bachelor's degree as well as relevant work experience",131,"UG $16,700, PG $15,500, Diploma $12,900, MBA $17,420 (CAD)",$155,"September, May, January",Yes,"PGWP, Work While Study, Job placement, Alumni",Academic upgrade,465,3.6,318.00,110,International Business,No,International Business Consultant
100019,MSc Organic Chemistry,University Of Warsaw,Science,"The original of secondary school (maturity) certificate and transcript of grades, entitling to undertake university-level study in country in which the certificate / document was issued
a proof of student’s id (ELS) payment – in case of candidates not holding ELS",2 years,Full Time,"3,000 PLN",On-campus,Public,POLAND,MAZOWIECKIE,1,1816,WORLD QS #262,www.uw.edu.pl,BACHELORS/ MASTERS,"HUMANITIES,SCIENCE,MEDICINE AND HEALTH CARE",174,,"HIGH SCHOOL/DEGREE CERTIFICATE/TRANSCRIPT, INTERNATIONAL PASSPORT, CV, PERSONAL STATEMENT",46.600 THOUSAND,124,2000- 4000 PLN,85PLN,JANUARY AND SEPTEMBER,YES,,423,3.4,-,102,Economics,Yes,Economist
100020,M.Tech Machine Learning,Manipal University Jaipur,Science,Candidate must have passed BSc degree from recognized University / Institution or equivalent qualification as recognized by Association of Indian Universities (AIU) or other competent body with minimum of 50% marks in aggregate.,2 years,Full time,"$2,650",Online,Private,India,Jaipur in Rajasthan,1,2011,#1 best in online MBA in India,jaipur.manipal.edu,"Masters, Bachelors and Diploma","Engineering, Business, Design, Arts and 
Humanities",52,"High school/Degree certificate and transcript, International passport, Resume, 2years work experience proof [Masters]",A 10+2 and a minimum 50% marks,60,"15,000 - 45,000$",NA,January and september,Yes,1: Best for online programs in India 2: Learn from any where in the world 3: Get a certificate that can be use any where,NA,69,3.7,320.00,110,Computer Science,Yes,AI Engineer
110002,M.Tech Renewable Energy Engineering,Manipal University Jaipur,Science,"The candidates must have passed B Tech/BE/AMIE in CSE, IT, CCE, ECE, EEE, Information Science or M.Sc. Computer Science or IT or Information Science with minimum 50% marks in aggregate or equivalent CGPA.",2 years,Full time,Not available,On-campus,Private,India,Jaipur in Rajasthan,1,2011,#1 best in online MBA in India,jaipur.manipal.edu,"Masters, Bachelors and Diploma","Engineering, Business, Design, Arts and 
Humanities",52,"High school/Degree certificate and transcript, International passport, Resume, 2years work experience proof [Masters]",A 10+2 and a minimum 50% marks,60,"15,000 - 45,000$",NA,January and september,Yes,1: Best for online programs in India 2: Learn from any where in the world 3: Get a certificate that can be use any where,NA,867,3.9,325.00,115,Electrical Engineering,Yes,Engineer
910003,M.Tech Robotics,Manipal University Jaipur,Tech,At least 50% aggregate marks in any branch of Engineering or master’s degree in Energy/Physics/Chemistry/Environment Science/ Environment Engineering.,2 years,Full time,Not available,Online & On-campus,Private,India,Jaipur in Rajasthan,1,2011,#1 best in online MBA in India,jaipur.manipal.edu,"Masters, Bachelors and Diploma","Engineering, Business, Design, Arts and 
Humanities",52,"High school/Degree certificate and transcript, International passport, Resume, 2years work experience proof [Masters]",A 10+2 and a minimum 50% marks,60,"15,000 - 45,000$",NA,January and september,Yes,1: Best for online programs in India 2: Learn from any where in the world 3: Get a certificate that can be use any where,NA,884,3.5,310.00,105,Biology,No,Clinical geneticist
100704,MBA (Marketing/HR/Finance/Management of Technology),Manipal University Jaipur,Tech,B. Tech /BE in Electronics/ Mechanical/Mechatronics/ Electrical/ CSE/ Instrumentation & Control Engineering / EEE with minimum 55% marks. Or equivalent.,2 years,Full time,Not available,Online,Private,India,Jaipur in Rajasthan,1,2011,#1 best in online MBA in India,jaipur.manipal.edu,"Masters, Bachelors and Diploma","Engineering, Business, Design, Arts and 
Humanities",52,"High school/Degree certificate and transcript, International passport, Resume, 2years work experience proof [Masters]",A 10+2 and a minimum 50% marks,60,"15,000 - 45,000$",NA,January and september,Yes,1: Best for online programs in India 2: Learn from any where in the world 3: Get a certificate that can be use any where,NA,305,3.8,330.00,120,Psychology,Yes,Clinical Psychologist
100867505,Master of Science in Statistics (MS Stat) with a Business Analytics Specialization,Manipal University Jaipur,Business,"The candidate must have a Bachelor’s degree (those who are pursuing must submit the evidence of passing by October 31, 2023) in any discipline from a recognized university with a minimum of 50% marks in aggregate and valid score from any aptitude test (CAT / MAT / CMAT / XAT / GMAT).",2 years,Full time,Not available,Online,Private,India,Jaipur in Rajasthan,1,2011,#1 best in online MBA in India,jaipur.manipal.edu,"Masters, Bachelors and Diploma","Engineering, Business, Design, Arts and 
Humanities",52,"High school/Degree certificate and transcript, International passport, Resume, 2years work experience proof [Masters]",A 10+2 and a minimum 50% marks,60,"15,000 - 45,000$",NA,January and september,Yes,1: Best for online programs in India 2: Learn from any where in the world 3: Get a certificate that can be use any where,NA,19,3.6,315.00,108,Economics,Yes,Behavioral economist
10006,MSc Biotechnology,Manipal University Jaipur,Business,"The candidate should have passed graduate or its equivalent in any discipline (preferably students with maths in 10+2 and graduate from Engineering, Science, Computer Applications, Economics) with minimum 50% marks in aggregate. The selection will be based on the career and interview with equal weightage.",2 years,Full time,Not available,Online,Private,India,Jaipur in Rajasthan,1,2011,#1 best in online MBA in India,jaipur.manipal.edu,"Masters, Bachelors and Diploma","Engineering, Business, Design, Arts and 
Humanities",52,"High school/Degree certificate and transcript, International passport, Resume, 2years work experience proof [Masters]",A 10+2 and a minimum 50% marks,60,"15,000 - 45,000$",NA,January and september,Yes,1: Best for online programs in India 2: Learn from any where in the world 3: Get a certificate that can be use any where,NA,835,3.7,322.00,112,Mechanical Engineering,Yes,Robotic Engineer
10007,Master of Science in Artificial Intelligence and business (MS AI),Manipal University Jaipur,Tech,Candidate must have passed BSc degree from recognized University / Institution or equivalent qualification as recognized by Association of Indian Universities (AIU) or other competent body with minimum of 50% marks in aggregate.,Not available,Not available,Not available,Online,Private,India,Jaipur in Rajasthan,1,2011,#1 best in online MBA in India,jaipur.manipal.edu,"Masters, Bachelors and Diploma","Engineering, Business, Design, Arts and 
Humanities",52,"High school/Degree certificate and transcript, International passport, Resume, 2years work experience proof [Masters]",A 10+2 and a minimum 50% marks,60,"15,000 - 45,000$",NA,January and september,Yes,1: Best for online programs in India 2: Learn from any where in the world 3: Get a certificate that can be use any where,NA,225,3.9,328.00,118,Physics,No,Physicist
